Origin State,Dest State,Year,Measure Names,Domestic,Export,Import
New York,Ohio,2022,Current Value (millions of dollars),18449.94689,14.552086,5583.916392
New York,Oklahoma,2022,Current Value (millions of dollars),2659.466147,0.0,465.625952
New York,Oregon,2022,Current Value (millions of dollars),3082.540829,0.373794,159.211641
New York,Pennsylvania,2022,Current Value (millions of dollars),43335.47472,857.977958,27215.02496
New York,Rhode Island,2022,Current Value (millions of dollars),2386.809291,2.904605,404.276581
New York,South Carolina,2022,Current Value (millions of dollars),5189.711649,74.238495,2985.750022
New York,South Dakota,2022,Current Value (millions of dollars),353.909816,4.851656,38.357321
New York,Tennessee,2022,Current Value (millions of dollars),6810.860833,2240.788062,1901.872056
New York,Texas,2022,Current Value (millions of dollars),20519.16873,3175.026459,4746.908666
New York,Utah,2022,Current Value (millions of dollars),1682.866108,58.842415,185.168271
New York,Vermont,2022,Current Value (millions of dollars),4771.983638,52.662782,414.152405
New York,Virginia,2022,Current Value (millions of dollars),6894.187508,198.681958,2530.061613
New York,Washington,2022,Current Value (millions of dollars),3630.434351,289.158315,370.333541
New York,West Virginia,2022,Current Value (millions of dollars),1156.252814,,996.107792
New York,Wisconsin,2022,Current Value (millions of dollars),4741.848515,0.002592,469.089181
New York,Wyoming,2022,Current Value (millions of dollars),189.204713,,29.807445
North Carolina,Alabama,2022,Current Value (millions of dollars),4597.406109,54.455237,43.778849
North Carolina,Alaska,2022,Current Value (millions of dollars),103.783379,865.850733,0.071164
North Carolina,Arizona,2022,Current Value (millions of dollars),3033.574554,40.88749,33.476213
North Carolina,Arkansas,2022,Current Value (millions of dollars),2722.322256,,13.231325
North Carolina,California,2022,Current Value (millions of dollars),17272.98109,613.590649,614.387728
North Carolina,Colorado,2022,Current Value (millions of dollars),2141.497562,0.017182,5.635268
North Carolina,Connecticut,2022,Current Value (millions of dollars),1772.49843,0.0,35.727047
North Carolina,Delaware,2022,Current Value (millions of dollars),1301.802482,27.591645,47.680749
North Carolina,District of Columbia,2022,Current Value (millions of dollars),359.989381,624.2796,0.044663
North Carolina,Florida,2022,Current Value (millions of dollars),15165.7001,5200.647741,58.827547
North Carolina,Georgia,2022,Current Value (millions of dollars),18385.33206,4896.135341,424.352775
North Carolina,Hawaii,2022,Current Value (millions of dollars),169.762977,19.381395,0.048203
North Carolina,Idaho,2022,Current Value (millions of dollars),629.167831,0.0,0.374274
North Carolina,Illinois,2022,Current Value (millions of dollars),13053.84988,2991.515732,112.145138
North Carolina,Indiana,2022,Current Value (millions of dollars),12783.42907,0.738819,46.77858
North Carolina,Iowa,2022,Current Value (millions of dollars),1979.405869,,0.750874
North Carolina,Kansas,2022,Current Value (millions of dollars),1553.760756,0.108112,15.021582
North Carolina,Kentucky,2022,Current Value (millions of dollars),5666.205292,1129.48043,183.062924
North Carolina,Louisiana,2022,Current Value (millions of dollars),2188.028514,7.973012,20.27018
North Carolina,Maine,2022,Current Value (millions of dollars),817.039637,107.429291,0.128772
North Carolina,Maryland,2022,Current Value (millions of dollars),5536.015011,62.513453,13.12829
North Carolina,Massachusetts,2022,Current Value (millions of dollars),4651.806068,10.27254,19.233918
North Carolina,Michigan,2022,Current Value (millions of dollars),5632.748175,1757.952982,52.973808
North Carolina,Minnesota,2022,Current Value (millions of dollars),3450.49407,6.176977,15.438459
North Carolina,Mississippi,2022,Current Value (millions of dollars),2100.78901,6.096311,57.303422
North Carolina,Missouri,2022,Current Value (millions of dollars),3456.075402,0.0,13.590404
North Carolina,Montana,2022,Current Value (millions of dollars),358.650211,102.405127,0.419017
North Carolina,Nebraska,2022,Current Value (millions of dollars),858.520517,,1.312246
North Carolina,Nevada,2022,Current Value (millions of dollars),1309.782301,0.0,3.345636
North Carolina,New Hampshire,2022,Current Value (millions of dollars),720.379771,0.0,2.63164
North Carolina,New Jersey,2022,Current Value (millions of dollars),6071.934217,485.970279,94.936396
North Carolina,New Mexico,2022,Current Value (millions of dollars),461.080641,1.173516,2.404747
North Carolina,New York,2022,Current Value (millions of dollars),9961.816054,5386.781328,117.433507
North Carolina,North Carolina,2022,Current Value (millions of dollars),260926.5878,4457.831565,7568.536676
North Carolina,North Dakota,2022,Current Value (millions of dollars),384.840286,628.669209,0.096229
North Carolina,Ohio,2022,Current Value (millions of dollars),21335.90137,8.916707,225.37578
North Carolina,Oklahoma,2022,Current Value (millions of dollars),1862.760756,0.0,3.755387
North Carolina,Oregon,2022,Current Value (millions of dollars),2384.754496,15.545763,2.529682
North Carolina,Pennsylvania,2022,Current Value (millions of dollars),14914.81344,210.424465,51.054455
North Carolina,Rhode Island,2022,Current Value (millions of dollars),544.189022,0.203446,0.421816
North Carolina,South Carolina,2022,Current Value (millions of dollars),40365.41258,2597.802749,683.965032
North Carolina,South Dakota,2022,Current Value (millions of dollars),371.725698,1.782437,0.067669
North Carolina,Tennessee,2022,Current Value (millions of dollars),13489.04174,1203.87981,156.308161
North Carolina,Texas,2022,Current Value (millions of dollars),17508.65686,4944.770388,131.777028
North Carolina,Utah,2022,Current Value (millions of dollars),1261.076847,0.0,2.767687
North Carolina,Vermont,2022,Current Value (millions of dollars),338.038936,7.650809,1.10981
North Carolina,Virginia,2022,Current Value (millions of dollars),30376.71321,4320.631337,268.332366
North Carolina,Washington,2022,Current Value (millions of dollars),3472.359682,276.083825,10.251176
North Carolina,West Virginia,2022,Current Value (millions of dollars),2333.186387,,5.742932
North Carolina,Wisconsin,2022,Current Value (millions of dollars),3904.103579,0.039979,9.593397
North Carolina,Wyoming,2022,Current Value (millions of dollars),471.831004,,0.010766
North Dakota,Alabama,2022,Current Value (millions of dollars),614.32339,0.714554,464.206989
North Dakota,Alaska,2022,Current Value (millions of dollars),11.376226,9.619036,46.921703
North Dakota,Arizona,2022,Current Value (millions of dollars),244.99906,0.310976,84.9958
North Dakota,Arkansas,2022,Current Value (millions of dollars),172.759806,,179.867275
North Dakota,California,2022,Current Value (millions of dollars),1202.412692,111.689486,375.107918
North Dakota,Colorado,2022,Current Value (millions of dollars),868.212506,0.0,329.864166
North Dakota,Connecticut,2022,Current Value (millions of dollars),117.92302,,69.186185
North Dakota,Delaware,2022,Current Value (millions of dollars),827.611378,0.028001,445.545272
North Dakota,District of Columbia,2022,Current Value (millions of dollars),0.260702,0.243642,5.63275
North Dakota,Florida,2022,Current Value (millions of dollars),618.246595,36.063468,618.163726
North Dakota,Georgia,2022,Current Value (millions of dollars),653.118433,5.213914,928.951451
North Dakota,Hawaii,2022,Current Value (millions of dollars),0.183273,0.959909,0.751323
North Dakota,Idaho,2022,Current Value (millions of dollars),288.703985,,100.513854
North Dakota,Illinois,2022,Current Value (millions of dollars),3716.091498,109.042662,52034.01158
North Dakota,Indiana,2022,Current Value (millions of dollars),1875.141513,1.623685,2258.762143
North Dakota,Iowa,2022,Current Value (millions of dollars),1257.063767,,1942.963996
North Dakota,Kansas,2022,Current Value (millions of dollars),762.365405,,477.990371
North Dakota,Kentucky,2022,Current Value (millions of dollars),1060.462114,60.406074,512.188245
North Dakota,Louisiana,2022,Current Value (millions of dollars),14111.51179,0.178537,564.834795
North Dakota,Maine,2022,Current Value (millions of dollars),14.968886,7.204569,14.21281
North Dakota,Maryland,2022,Current Value (millions of dollars),146.819498,253.772365,136.048659
North Dakota,Massachusetts,2022,Current Value (millions of dollars),257.901153,1.957667,233.928168
North Dakota,Michigan,2022,Current Value (millions of dollars),752.207512,570.230482,969.936838
North Dakota,Minnesota,2022,Current Value (millions of dollars),15893.33809,8.725119,12185.11816
North Dakota,Mississippi,2022,Current Value (millions of dollars),224.821931,,210.733982
North Dakota,Missouri,2022,Current Value (millions of dollars),442.942009,,5953.14161
North Dakota,Montana,2022,Current Value (millions of dollars),2540.793598,31.390999,73.663884
North Dakota,Nebraska,2022,Current Value (millions of dollars),566.507081,,565.535861
North Dakota,Nevada,2022,Current Value (millions of dollars),28.816222,0.0,41.149925
North Dakota,New Hampshire,2022,Current Value (millions of dollars),5.128717,,42.994597
North Dakota,New Jersey,2022,Current Value (millions of dollars),1035.086302,5.97456,635.835318
North Dakota,New Mexico,2022,Current Value (millions of dollars),540.878612,1.624465,31.531733
North Dakota,New York,2022,Current Value (millions of dollars),674.836323,147.669089,339.297655
North Dakota,North Carolina,2022,Current Value (millions of dollars),431.386861,0.062522,643.26505
North Dakota,North Dakota,2022,Current Value (millions of dollars),53763.65422,4194.474349,2193.338177
North Dakota,Ohio,2022,Current Value (millions of dollars),2053.119871,0.375989,1396.031487
North Dakota,Oklahoma,2022,Current Value (millions of dollars),1375.246399,,8144.847835
North Dakota,Oregon,2022,Current Value (millions of dollars),1144.560859,,135.495924
North Dakota,Pennsylvania,2022,Current Value (millions of dollars),1818.274321,10.682185,786.633981
North Dakota,Rhode Island,2022,Current Value (millions of dollars),2.643546,0.0,17.939637
North Dakota,South Carolina,2022,Current Value (millions of dollars),51.216807,0.873054,488.10014
North Dakota,South Dakota,2022,Current Value (millions of dollars),9695.761392,0.163153,408.614772
North Dakota,Tennessee,2022,Current Value (millions of dollars),226.409686,37.826866,2825.713157
North Dakota,Texas,2022,Current Value (millions of dollars),20196.19767,534.737798,12015.03077
North Dakota,Utah,2022,Current Value (millions of dollars),1925.02743,,221.877965
North Dakota,Vermont,2022,Current Value (millions of dollars),86.332571,0.126898,13.276689
North Dakota,Virginia,2022,Current Value (millions of dollars),239.37579,26.617898,369.459206
North Dakota,Washington,2022,Current Value (millions of dollars),8757.400968,100.55861,113.989916
North Dakota,West Virginia,2022,Current Value (millions of dollars),8.095707,,44.576033
North Dakota,Wisconsin,2022,Current Value (millions of dollars),1402.058721,0.0,1903.111942
North Dakota,Wyoming,2022,Current Value (millions of dollars),1562.902869,,26.8976
Ohio,Alabama,2022,Current Value (millions of dollars),6225.181695,126.010441,26.462651
Ohio,Alaska,2022,Current Value (millions of dollars),128.741357,321.189644,0.227128
Ohio,Arizona,2022,Current Value (millions of dollars),2784.427552,92.787726,29.91332
Ohio,Arkansas,2022,Current Value (millions of dollars),2596.747911,,0.857118
Ohio,California,2022,Current Value (millions of dollars),18642.72442,2049.989789,338.119142
Ohio,Colorado,2022,Current Value (millions of dollars),3233.857902,4.614039,17.1387
Ohio,Connecticut,2022,Current Value (millions of dollars),3316.982548,0.018657,55.835546
Ohio,Delaware,2022,Current Value (millions of dollars),686.445016,161.38517,18.457799
Ohio,District of Columbia,2022,Current Value (millions of dollars),372.937628,158.219319,0.138883
Ohio,Florida,2022,Current Value (millions of dollars),11346.42254,3601.499232,42.121084
Ohio,Georgia,2022,Current Value (millions of dollars),12502.66064,493.21109,175.901727
Ohio,Hawaii,2022,Current Value (millions of dollars),501.875133,49.480675,0.523311
Ohio,Idaho,2022,Current Value (millions of dollars),427.602003,0.252847,1.610694
Ohio,Illinois,2022,Current Value (millions of dollars),27127.27734,7737.888438,165.294409
Ohio,Indiana,2022,Current Value (millions of dollars),55494.15154,145.947369,160.13283
Ohio,Iowa,2022,Current Value (millions of dollars),3875.518013,,4.825725
Ohio,Kansas,2022,Current Value (millions of dollars),5732.70112,,3.11606
Ohio,Kentucky,2022,Current Value (millions of dollars),39699.4144,2342.250693,121.766007
Ohio,Louisiana,2022,Current Value (millions of dollars),5851.374806,676.243956,1.394788
Ohio,Maine,2022,Current Value (millions of dollars),1019.819298,123.80456,0.327114
Ohio,Maryland,2022,Current Value (millions of dollars),7388.078984,1307.887391,73.458329
Ohio,Massachusetts,2022,Current Value (millions of dollars),4723.851924,12.862306,50.020451
Ohio,Michigan,2022,Current Value (millions of dollars),46330.26584,12181.85568,276.366905
Ohio,Minnesota,2022,Current Value (millions of dollars),5810.390568,24.755594,39.403643
Ohio,Mississippi,2022,Current Value (millions of dollars),3416.960167,3.194723,8.476002
Ohio,Missouri,2022,Current Value (millions of dollars),8635.278831,0.056102,9.389719
Ohio,Montana,2022,Current Value (millions of dollars),392.697895,186.525615,7.779373
Ohio,Nebraska,2022,Current Value (millions of dollars),2301.067946,,2.910656
Ohio,Nevada,2022,Current Value (millions of dollars),1033.466174,0.0,7.541093
Ohio,New Hampshire,2022,Current Value (millions of dollars),1298.861406,0.0,4.694545
Ohio,New Jersey,2022,Current Value (millions of dollars),8989.855204,538.539655,74.823964
Ohio,New Mexico,2022,Current Value (millions of dollars),827.603123,0.874152,0.55011
Ohio,New York,2022,Current Value (millions of dollars),14596.99055,8704.525231,418.74704
Ohio,North Carolina,2022,Current Value (millions of dollars),11653.07767,138.398139,54.845706
Ohio,North Dakota,2022,Current Value (millions of dollars),639.203557,1420.584701,15.42903
Ohio,Ohio,2022,Current Value (millions of dollars),391473.9446,2398.342627,9111.117418
Ohio,Oklahoma,2022,Current Value (millions of dollars),5221.305372,0.0,10.880141
Ohio,Oregon,2022,Current Value (millions of dollars),1698.073603,414.743152,3.961403
Ohio,Pennsylvania,2022,Current Value (millions of dollars),39578.33306,763.154247,327.87083
Ohio,Rhode Island,2022,Current Value (millions of dollars),519.419146,0.518494,1.108395
Ohio,South Carolina,2022,Current Value (millions of dollars),5684.192035,168.172098,20.332119
