Origin State,Type,Dest State,Year,Measure Names,Measure Values
District of Columbia,Domestic,Nevada,2022,Current Value (millions of dollars),1.945219
District of Columbia,Domestic,Nebraska,2022,Current Value (millions of dollars),2.883429
District of Columbia,Domestic,Montana,2022,Current Value (millions of dollars),0.137635
District of Columbia,Domestic,Missouri,2022,Current Value (millions of dollars),14.864099
District of Columbia,Domestic,Mississippi,2022,Current Value (millions of dollars),6.757025
District of Columbia,Domestic,Minnesota,2022,Current Value (millions of dollars),4.75995
District of Columbia,Domestic,Michigan,2022,Current Value (millions of dollars),20.327816
District of Columbia,Domestic,Massachusetts,2022,Current Value (millions of dollars),25.894886
District of Columbia,Domestic,Maryland,2022,Current Value (millions of dollars),735.336868
District of Columbia,Domestic,Maine,2022,Current Value (millions of dollars),2.90884
District of Columbia,Domestic,Louisiana,2022,Current Value (millions of dollars),5.295306
District of Columbia,Domestic,Kentucky,2022,Current Value (millions of dollars),9.702936
District of Columbia,Domestic,Kansas,2022,Current Value (millions of dollars),0.330321
District of Columbia,Domestic,Iowa,2022,Current Value (millions of dollars),0.449604
District of Columbia,Domestic,Indiana,2022,Current Value (millions of dollars),6.148431
District of Columbia,Domestic,Illinois,2022,Current Value (millions of dollars),22.794528
District of Columbia,Domestic,Idaho,2022,Current Value (millions of dollars),0.165162
District of Columbia,Domestic,Hawaii,2022,Current Value (millions of dollars),3.706929
District of Columbia,Domestic,Georgia,2022,Current Value (millions of dollars),44.467329
District of Columbia,Domestic,Florida,2022,Current Value (millions of dollars),25.774239
District of Columbia,Domestic,District of Columbia,2022,Current Value (millions of dollars),2649.739505
District of Columbia,Domestic,Delaware,2022,Current Value (millions of dollars),7.375404
District of Columbia,Domestic,Connecticut,2022,Current Value (millions of dollars),4.923417
District of Columbia,Domestic,Colorado,2022,Current Value (millions of dollars),21.748159
District of Columbia,Domestic,California,2022,Current Value (millions of dollars),91.507481
District of Columbia,Domestic,Arkansas,2022,Current Value (millions of dollars),2.6593
District of Columbia,Domestic,Arizona,2022,Current Value (millions of dollars),2.419854
District of Columbia,Domestic,Alabama,2022,Current Value (millions of dollars),2.285188
District of Columbia,Export,Washington,2022,Current Value (millions of dollars),12.310329
District of Columbia,Export,Virginia,2022,Current Value (millions of dollars),216.433796
District of Columbia,Export,Vermont,2022,Current Value (millions of dollars),0
District of Columbia,Export,Utah,2022,Current Value (millions of dollars),0
District of Columbia,Export,Texas,2022,Current Value (millions of dollars),50.957465
District of Columbia,Export,Tennessee,2022,Current Value (millions of dollars),3.084887
District of Columbia,Export,South Carolina,2022,Current Value (millions of dollars),11.436414
District of Columbia,Export,Rhode Island,2022,Current Value (millions of dollars),0.0034
District of Columbia,Export,Pennsylvania,2022,Current Value (millions of dollars),8.008073
District of Columbia,Export,Oregon,2022,Current Value (millions of dollars),0
District of Columbia,Export,Ohio,2022,Current Value (millions of dollars),0.003028
District of Columbia,Export,North Dakota,2022,Current Value (millions of dollars),0.29461
District of Columbia,Export,North Carolina,2022,Current Value (millions of dollars),105.048873
District of Columbia,Export,New York,2022,Current Value (millions of dollars),316.604787
District of Columbia,Export,New Mexico,2022,Current Value (millions of dollars),5.638501
District of Columbia,Export,New Jersey,2022,Current Value (millions of dollars),95.624326
District of Columbia,Export,New Hampshire,2022,Current Value (millions of dollars),0.73958
District of Columbia,Export,Nevada,2022,Current Value (millions of dollars),33.63142
District of Columbia,Export,Montana,2022,Current Value (millions of dollars),0.012526
District of Columbia,Export,Missouri,2022,Current Value (millions of dollars),0
District of Columbia,Export,Minnesota,2022,Current Value (millions of dollars),0.030388
District of Columbia,Export,Michigan,2022,Current Value (millions of dollars),1.535356
District of Columbia,Export,Massachusetts,2022,Current Value (millions of dollars),0.30108
District of Columbia,Export,Maryland,2022,Current Value (millions of dollars),78.932981
District of Columbia,Export,Maine,2022,Current Value (millions of dollars),9.121079
District of Columbia,Export,Louisiana,2022,Current Value (millions of dollars),1.425933
District of Columbia,Export,Kentucky,2022,Current Value (millions of dollars),2.763132
District of Columbia,Export,Indiana,2022,Current Value (millions of dollars),13.584813
District of Columbia,Export,Illinois,2022,Current Value (millions of dollars),15.712343
District of Columbia,Export,Hawaii,2022,Current Value (millions of dollars),0.006735
District of Columbia,Export,Georgia,2022,Current Value (millions of dollars),22.77953
District of Columbia,Export,Florida,2022,Current Value (millions of dollars),17.853426
District of Columbia,Export,District of Columbia,2022,Current Value (millions of dollars),369.574761
District of Columbia,Export,Delaware,2022,Current Value (millions of dollars),16.66349
District of Columbia,Export,Connecticut,2022,Current Value (millions of dollars),0
District of Columbia,Export,Colorado,2022,Current Value (millions of dollars),0
District of Columbia,Export,California,2022,Current Value (millions of dollars),56.172011
District of Columbia,Export,Arizona,2022,Current Value (millions of dollars),0.648817
District of Columbia,Export,Alaska,2022,Current Value (millions of dollars),1.310597
District of Columbia,Export,Alabama,2022,Current Value (millions of dollars),73.843409
District of Columbia,Import,Wyoming,2022,Current Value (millions of dollars),0
District of Columbia,Import,Wisconsin,2022,Current Value (millions of dollars),75.03103
District of Columbia,Import,West Virginia,2022,Current Value (millions of dollars),173.313084
District of Columbia,Import,Washington,2022,Current Value (millions of dollars),30.055507
District of Columbia,Import,Virginia,2022,Current Value (millions of dollars),954.397325
District of Columbia,Import,Vermont,2022,Current Value (millions of dollars),0.328536
District of Columbia,Import,Utah,2022,Current Value (millions of dollars),4.08237
District of Columbia,Import,Texas,2022,Current Value (millions of dollars),90.458986
District of Columbia,Import,Tennessee,2022,Current Value (millions of dollars),2683.518737
District of Columbia,Import,South Dakota,2022,Current Value (millions of dollars),0
District of Columbia,Import,South Carolina,2022,Current Value (millions of dollars),37.869502
District of Columbia,Import,Rhode Island,2022,Current Value (millions of dollars),1.118734
District of Columbia,Import,Pennsylvania,2022,Current Value (millions of dollars),3991.071902
District of Columbia,Import,Oregon,2022,Current Value (millions of dollars),1.015706
District of Columbia,Import,Oklahoma,2022,Current Value (millions of dollars),1.320123
District of Columbia,Import,Ohio,2022,Current Value (millions of dollars),111.564465
District of Columbia,Import,North Dakota,2022,Current Value (millions of dollars),0.033352
District of Columbia,Import,North Carolina,2022,Current Value (millions of dollars),673.242926
District of Columbia,Import,New York,2022,Current Value (millions of dollars),58.925709
District of Columbia,Import,New Mexico,2022,Current Value (millions of dollars),0.048447
District of Columbia,Import,New Jersey,2022,Current Value (millions of dollars),51.242969
District of Columbia,Import,New Hampshire,2022,Current Value (millions of dollars),1.750386
District of Columbia,Import,Nevada,2022,Current Value (millions of dollars),2.210417
District of Columbia,Import,Nebraska,2022,Current Value (millions of dollars),0
District of Columbia,Import,Montana,2022,Current Value (millions of dollars),0
District of Columbia,Import,Missouri,2022,Current Value (millions of dollars),4.697273
District of Columbia,Import,Mississippi,2022,Current Value (millions of dollars),1.644915
District of Columbia,Import,Minnesota,2022,Current Value (millions of dollars),1.928032
District of Columbia,Import,Michigan,2022,Current Value (millions of dollars),92.126952
District of Columbia,Import,Massachusetts,2022,Current Value (millions of dollars),35.554283
District of Columbia,Import,Maryland,2022,Current Value (millions of dollars),1164.91703
District of Columbia,Import,Maine,2022,Current Value (millions of dollars),0.091845
District of Columbia,Import,Louisiana,2022,Current Value (millions of dollars),1.210979
District of Columbia,Import,Kentucky,2022,Current Value (millions of dollars),119.896102
District of Columbia,Import,Kansas,2022,Current Value (millions of dollars),2.33534
District of Columbia,Import,Iowa,2022,Current Value (millions of dollars),0.442602
District of Columbia,Import,Indiana,2022,Current Value (millions of dollars),311.437055
District of Columbia,Import,Illinois,2022,Current Value (millions of dollars),51.516483
District of Columbia,Import,Idaho,2022,Current Value (millions of dollars),0.140478
District of Columbia,Import,Hawaii,2022,Current Value (millions of dollars),0
District of Columbia,Import,Georgia,2022,Current Value (millions of dollars),51.284983
District of Columbia,Import,Florida,2022,Current Value (millions of dollars),54.641153
District of Columbia,Import,District of Columbia,2022,Current Value (millions of dollars),107.774496
District of Columbia,Import,Delaware,2022,Current Value (millions of dollars),693.595209
District of Columbia,Import,Connecticut,2022,Current Value (millions of dollars),3.830259
District of Columbia,Import,Colorado,2022,Current Value (millions of dollars),4.248008
District of Columbia,Import,California,2022,Current Value (millions of dollars),74.015054
District of Columbia,Import,Arkansas,2022,Current Value (millions of dollars),1.343549
District of Columbia,Import,Arizona,2022,Current Value (millions of dollars),9.685247
District of Columbia,Import,Alaska,2022,Current Value (millions of dollars),0
District of Columbia,Import,Alabama,2022,Current Value (millions of dollars),10.638962
Florida,Domestic,Wyoming,2022,Current Value (millions of dollars),151.157334
Florida,Domestic,Wisconsin,2022,Current Value (millions of dollars),2549.197646
Florida,Domestic,West Virginia,2022,Current Value (millions of dollars),685.934809
Florida,Domestic,Washington,2022,Current Value (millions of dollars),3885.916876
Florida,Domestic,Virginia,2022,Current Value (millions of dollars),6658.039315
Florida,Domestic,Vermont,2022,Current Value (millions of dollars),157.026293
Florida,Domestic,Utah,2022,Current Value (millions of dollars),2459.313233
Florida,Domestic,Texas,2022,Current Value (millions of dollars),14390.896735
Florida,Domestic,Tennessee,2022,Current Value (millions of dollars),5186.863119
Florida,Domestic,South Dakota,2022,Current Value (millions of dollars),185.366388
Florida,Domestic,South Carolina,2022,Current Value (millions of dollars),7634.932584
Florida,Domestic,Rhode Island,2022,Current Value (millions of dollars),216.339296
Florida,Domestic,Pennsylvania,2022,Current Value (millions of dollars),6960.776535
Florida,Domestic,Oregon,2022,Current Value (millions of dollars),1540.094434
Florida,Domestic,Oklahoma,2022,Current Value (millions of dollars),1626.688627
Florida,Domestic,Ohio,2022,Current Value (millions of dollars),6942.737041
Florida,Domestic,North Dakota,2022,Current Value (millions of dollars),328.56649
Florida,Domestic,North Carolina,2022,Current Value (millions of dollars),10196.619032
Florida,Domestic,New York,2022,Current Value (millions of dollars),8999.386641
Florida,Domestic,New Mexico,2022,Current Value (millions of dollars),522.336182
Florida,Domestic,New Jersey,2022,Current Value (millions of dollars),5324.840715
Florida,Domestic,New Hampshire,2022,Current Value (millions of dollars),467.480913
Florida,Domestic,Nevada,2022,Current Value (millions of dollars),1450.158195
Florida,Domestic,Nebraska,2022,Current Value (millions of dollars),858.780697
Florida,Domestic,Montana,2022,Current Value (millions of dollars),105.498363
Florida,Domestic,Missouri,2022,Current Value (millions of dollars),3305.58852
Florida,Domestic,Mississippi,2022,Current Value (millions of dollars),2342.787244
Florida,Domestic,Minnesota,2022,Current Value (millions of dollars),2782.476771
